,thread_id,created_at,created_by,message
1696,5e26512b1900418b9179e77f67eb6af9,2021-08-08T05:12:32.609000+00:00,Customer,Schedule a Visit/Get a Callback
1701,5e68b32457df4fb894104e4f9b8fc890,2021-07-11T10:37:51.316000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
1702,5e68b32457df4fb894104e4f9b8fc890,2021-07-11T10:39:20.155000+00:00,Customer,Residential
1703,5e68b32457df4fb894104e4f9b8fc890,2021-07-11T10:40:15.106000+00:00,Customer,South Kolkata
1704,5e68b32457df4fb894104e4f9b8fc890,2021-07-11T10:40:38.750000+00:00,Customer,Central Kolkata
1705,5e68b32457df4fb894104e4f9b8fc890,2021-07-11T10:40:48.969000+00:00,Customer,North Kolkata
1706,5e68b32457df4fb894104e4f9b8fc890,2021-07-11T10:40:49.413000+00:00,Bot,We have the following properties within North Kolkata
1707,5e68b32457df4fb894104e4f9b8fc890,2021-07-11T10:42:42.376000+00:00,Customer,no
1708,5e68b32457df4fb894104e4f9b8fc890,2021-07-11T10:43:12.809000+00:00,Bot,"Lastly, your preferred budget?"
1709,5e723c3fe2e74c4a941d38e06a9456a0,2021-07-08T10:02:24.046000+00:00,Bot,A phone number we can contact you on?.
1710,5e723c3fe2e74c4a941d38e06a9456a0,2021-07-08T10:02:34.233000+00:00,Customer,+919904506070
1711,5e723c3fe2e74c4a941d38e06a9456a0,2021-07-08T10:02:44.977000+00:00,Bot,How many bedrooms are you looking for?
1712,5e723c3fe2e74c4a941d38e06a9456a0,2021-07-08T10:02:50.904000+00:00,Customer,South Kolkata
1713,5e723c3fe2e74c4a941d38e06a9456a0,2021-07-08T10:03:00.371000+00:00,Customer,NATURA near New Alipore petrol pump
1714,5e723c3fe2e74c4a941d38e06a9456a0,2021-07-08T10:03:00.631000+00:00,Bot,Take a look at
1715,5e723c3fe2e74c4a941d38e06a9456a0,2021-07-08T10:03:11.605000+00:00,Customer,Possession
1716,5e723c3fe2e74c4a941d38e06a9456a0,2021-07-08T10:03:11.837000+00:00,Bot,"Natura is 1.5 KM from New Alipore petrol pump with the best locations just minutes away.

Our property is one of the most impressive ones in this area. 
▪ 2.2 from km from Rabindra Sarovar Metro
▪ 3.1 km from Mahanayak Uttam Kumar Metro
▪ 2.4 from km Tollygunge Station
▪ 3.1 km from Tollygunge Bus Depot"
1719,5ea7012419744b53afb944c92a2cd956,2021-07-29T07:45:56.436000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
1720,5ea7012419744b53afb944c92a2cd956,2021-07-29T07:46:36.641000+00:00,Bot,Take a look at
1721,5ea7012419744b53afb944c92a2cd956,2021-07-29T07:46:56.320000+00:00,Customer,Image Gallery
1725,5ed5ee8c77714c528b708508a19af866,2021-07-25T14:34:12.111000+00:00,Customer,Property Requirement
1726,5ed5ee8c77714c528b708508a19af866,2021-07-25T14:34:12.376000+00:00,Bot,Let's start with your name.
1728,5f3897f0774f4ef9b74f59e06e5b3045,2021-11-10T05:23:45.428000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
1729,5f3897f0774f4ef9b74f59e06e5b3045,2021-11-10T05:25:28.141000+00:00,Customer,Property Requirement
1730,5f3897f0774f4ef9b74f59e06e5b3045,2021-11-10T05:25:52.791000+00:00,Bot,A phone number we can contact you on?.
1731,5f3897f0774f4ef9b74f59e06e5b3045,2021-11-10T05:26:18.738000+00:00,Bot,How many bedrooms are you looking for?
1732,5f3897f0774f4ef9b74f59e06e5b3045,2021-11-10T05:26:24.382000+00:00,Customer,2 BHK
1733,5f3897f0774f4ef9b74f59e06e5b3045,2021-11-10T05:27:38.239000+00:00,Bot,Take a look at
1734,5f3897f0774f4ef9b74f59e06e5b3045,2021-11-10T05:28:13.428000+00:00,Customer,872 sqft
1735,5f3897f0774f4ef9b74f59e06e5b3045,2021-11-10T05:29:13.656000+00:00,Customer,Towers
1736,5f3897f0774f4ef9b74f59e06e5b3045,2021-11-10T05:29:31.267000+00:00,Customer,Schedule a Visit/Get a Callback
1737,5f6WUGYnnoZ2182619236577QEljgqzm,2020-02-03T18:28:38.616908+00:00,Customer,"No, not at this time"
1740,5f8ce90d51a6485aa448a2ee780bfcbd,2021-07-27T18:20:34.041000+00:00,Bot,What can I help you with today?
1741,5f8ce90d51a6485aa448a2ee780bfcbd,2021-07-27T18:21:28.738000+00:00,Customer,North Kolkata
1742,5f8ce90d51a6485aa448a2ee780bfcbd,2021-07-27T18:21:29.173000+00:00,Bot,We have the following properties within North Kolkata
1743,5f8ce90d51a6485aa448a2ee780bfcbd,2021-07-27T18:21:36.584000+00:00,Customer,Eternis
1744,5f8ce90d51a6485aa448a2ee780bfcbd,2021-07-27T18:22:28.114000+00:00,Customer,872 sqft
1745,5f8ce90d51a6485aa448a2ee780bfcbd,2021-07-27T18:23:06.778000+00:00,Customer,Go back to Main Menu
1746,5f94f2ce6e2d4f50a00a23f39cb44d47,2021-11-09T16:42:52.030000+00:00,Bot,What can I help you with today?
1747,5f94f2ce6e2d4f50a00a23f39cb44d47,2021-11-09T16:43:45.310000+00:00,Customer,3 BHK
1748,5fGPG4UNuokF190727766676QuPZ2VvE,2020-02-03T19:16:46.224444+00:00,Customer,due on Feb 9th correct?
1750,5hS6gj9TNjKL173531695527G7AjlUAu,2020-02-04T17:35:32.021221+00:00,Bot,"Hi Shannon! We notice your membership fees are due, would you like to make a payment now?"
1751,5hS6gj9TNjKL173531695527G7AjlUAu,2020-02-04T17:35:57.889654+00:00,Customer,"No, not at this time"
1753,5j3iAJ8ztm4c210818480033j6MfKCTR,2020-02-03T21:08:22.060542+00:00,Customer,"No, not at this time"
1756,5kohKaGWRtge2017066410907BzAj34d,2020-02-05T20:17:09.241231+00:00,Customer,5 alpine
1757,5kohKaGWRtge2017066410907BzAj34d,2020-02-05T20:17:15.165520+00:00,Bot,I'm not sure I can understand that.You can reach out to our customer support during the following hours:Monday to Thursday 8 am - 7 pmFriday 9 am - 7 pmSaturday 9 am - 2 pmSunday 9 am - 1 pmCall us at (310) 358-1833Email us at helpdesk@themls.com
1758,5mXG52T2X46E160946816688LiFIo7QP,2020-02-03T16:11:20.405119+00:00,Customer,"No, not at this time"
1759,5mXSJZwNygUg211359194676VHyrkZaU,2020-02-04T21:14:13.204583+00:00,Customer,"No, not at this time"
1760,5mXSJZwNygUg211359194676VHyrkZaU,2020-02-04T21:14:13.353032+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
1761,5neyAJB4BUmJ005203331345xyY5JlAr,2021-08-06T00:52:03.259000+00:00,Customer,Complaint
1762,5neyAJB4BUmJ005203331345xyY5JlAr,2021-08-06T00:52:03.878000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
1763,5neyAJB4BUmJ005203331345xyY5JlAr,2021-08-06T00:52:03.879000+00:00,Bot,What can I help you with today?
1764,5ohp8ApBPFSY170323451534WPvwbyXV,2020-02-05T17:03:30.853645+00:00,Customer,"No, not at this time"
1773,60724cab606f4434870e7c75b4228096,2021-11-09T07:13:54.219000+00:00,Customer,Others
1785,61474656ae424e729ea9810c39a20fb3,2021-07-27T16:46:47.576000+00:00,Customer,Broker
1800,6312f00dcde543e381cd3048c0135975,2021-07-31T08:28:07.276000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
1801,6312f00dcde543e381cd3048c0135975,2021-07-31T08:30:53.993000+00:00,Customer,North Kolkata
1802,6312f00dcde543e381cd3048c0135975,2021-07-31T08:31:18.042000+00:00,Bot,"Imagine a vibrant city life surrounded by the quiet foot-prints of nature. Opposite to NSG hub on Badu road and 2.2 km from Madhyamgram Chowmatha – Eternia will be an urban living habitat engulfed byacres of green paradise.

Native birds, regional trees and a large natural water body surround the locality. A simple walk round this place would take you to a quaint fiction.

Eternia will be the new Madhyamgram."
1803,6312f00dcde543e381cd3048c0135975,2021-07-31T08:32:05.849000+00:00,Bot,We have the following sizes available in 3 BHK. Click on one to check the unit plan.
1813,6497228960144389bad598a8934b9294,2021-07-07T08:16:16.137000+00:00,Bot,What can I help you with today?
1814,6497228960144389bad598a8934b9294,2021-07-07T08:16:24.769000+00:00,Customer,Property Requirement
1815,6497228960144389bad598a8934b9294,2021-07-07T08:16:42.591000+00:00,Bot,"That's a lovely name, Surajit Nandi!"
1816,6497228960144389bad598a8934b9294,2021-07-07T08:21:01.535000+00:00,Bot,Thanks! Let's get you in touch with our property advisor.
1828,65507e19022d4cd693bf7a41318a3838,2021-07-31T20:16:14.461000+00:00,Customer,Property Requirement
1829,65507e19022d4cd693bf7a41318a3838,2021-07-31T20:16:33.433000+00:00,Customer,Aaryan
1830,65507e19022d4cd693bf7a41318a3838,2021-07-31T20:17:57.970000+00:00,Bot,"The Address is an iconic residential complex redefining benchmarks in design & luxury that is comparable to world’s best. Our pride. The envy of others.

Welcome to the lap of nature, where the blue sky meets the horizon, surrounded by green lands and natural water bodies. A sense of calm, a breath of fresh air, life at your pace, and knowing everything is awaiting you.

Being right where the action is, being in the loop – not to escape the everyday, but to embrace it; not to be somewhere else, because where you are is just perfect."
1831,65507e19022d4cd693bf7a41318a3838,2021-07-31T20:17:57.971000+00:00,Bot,Take a look at
1854,667e99d5b7674055984027a8fb53cfc1,2021-11-09T10:59:52.776000+00:00,Customer,Others
1856,66kr4ZV8scrL0452073878390hm5XJwN,2020-02-05T04:52:07.730920+00:00,Bot,"Hi Jan! We notice your membership fees are due, would you like to make a payment now?"
1857,66kr4ZV8scrL0452073878390hm5XJwN,2020-02-05T04:52:56.321682+00:00,Customer,"No, not at this time"
1870,683f31aae3b54bd5be3ef1ff9cd96cd1,2021-07-11T02:40:09.275000+00:00,Bot,How many bedrooms are you looking for?
1871,683f31aae3b54bd5be3ef1ff9cd96cd1,2021-07-11T02:40:13.257000+00:00,Customer,3 BHK
1872,683f31aae3b54bd5be3ef1ff9cd96cd1,2021-07-11T02:40:19.599000+00:00,Customer,South Kolkata
1873,683f31aae3b54bd5be3ef1ff9cd96cd1,2021-07-11T02:40:19.811000+00:00,Bot,We have the following properties within South Kolkata
1874,683f31aae3b54bd5be3ef1ff9cd96cd1,2021-07-11T02:40:26.770000+00:00,Bot,Take a look at
1882,690f45e1833e4fb3a1fe5e6d38b0b27c,2021-11-11T03:44:44.622000+00:00,Customer,Job Related Inquiry
1896,6LWP39rXHvuF182030312232CfT8XcIG,2020-02-03T18:21:36.390868+00:00,Customer,"No, not at this time"
1902,6TpopvSWgFyh1917260174201RQoqN2h,2020-02-03T19:17:26.362085+00:00,Bot,"Hi Brad! We notice your membership fees are due, would you like to make a payment now?"
1903,6TpopvSWgFyh1917260174201RQoqN2h,2020-02-03T19:19:52.629813+00:00,Customer,"No, not at this time"
1917,6b1e6c6b8147400a91dc6c03dddeda5a,2021-07-07T08:16:44.510000+00:00,Customer,Broker
1919,6b3a0e72440b4e0fbff196eba47fb071,2021-11-09T16:33:07.930000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
1920,6b3a0e72440b4e0fbff196eba47fb071,2021-11-09T16:33:16.571000+00:00,Customer,Property Requirement
1921,6b3a0e72440b4e0fbff196eba47fb071,2021-11-09T16:33:28.833000+00:00,Bot,A phone number we can contact you on?.
1922,6b3a0e72440b4e0fbff196eba47fb071,2021-11-09T16:33:42.732000+00:00,Bot,How many bedrooms are you looking for?
1923,6b3a0e72440b4e0fbff196eba47fb071,2021-11-09T16:34:00.916000+00:00,Bot,Take a look at
1926,6b6f34a1075e4d4095e3337a2fef0221,2021-11-11T09:49:51.438000+00:00,Customer,Property Requirement
1927,6b6f34a1075e4d4095e3337a2fef0221,2021-11-11T09:50:10.954000+00:00,Bot,A phone number we can contact you on?.
1928,6b6f34a1075e4d4095e3337a2fef0221,2021-11-11T09:50:42.419000+00:00,Customer,Residential
1929,6b6f34a1075e4d4095e3337a2fef0221,2021-11-11T09:50:42.733000+00:00,Bot,How many bedrooms are you looking for?
1930,6b6f34a1075e4d4095e3337a2fef0221,2021-11-11T09:50:56.435000+00:00,Bot,We have the following properties within North Kolkata
1932,6bARXeADmFCL192905127642pQNOxpN0,2020-02-05T19:29:13.115247+00:00,Customer,16 CORTO AVE
1933,6bARXeADmFCL192905127642pQNOxpN0,2020-02-05T19:29:18.703308+00:00,Customer,RTO
1935,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:06:18.988000+00:00,Customer,Nabanita
1936,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:06:42.642000+00:00,Bot,What kind of property are you looking for?
1937,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:07:31.481000+00:00,Bot,Take a look at
1938,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:09:32.736000+00:00,Bot,How many bedrooms are you looking for?
1939,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:10:04.064000+00:00,Customer,Eternis on Jessore Road
1940,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:13:51.635000+00:00,Bot,What kind of property are you looking for?
1941,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:14:10.586000+00:00,Customer,3 BHK
1942,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:14:28.134000+00:00,Bot,Take a look at
1943,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:15:44.047000+00:00,Customer,Residential
1944,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:16:34.781000+00:00,Bot,"Imagine a vibrant city life surrounded by the quiet foot-prints of nature. Opposite to NSG hub on Badu road and 2.2 km from Madhyamgram Chowmatha – Eternia will be an urban living habitat engulfed byacres of green paradise.

Native birds, regional trees and a large natural water body surround the locality. A simple walk round this place would take you to a quaint fiction.

Eternia will be the new Madhyamgram."
1945,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:16:34.782000+00:00,Bot,Take a look at
1946,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:16:46.097000+00:00,Customer,Go back to Main Menu
1947,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:16:57.550000+00:00,Customer,3 BHK
1948,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:17:16.012000+00:00,Customer,"The Address on EM Bypass, opposite Science City"
1949,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:17:32.578000+00:00,Customer,Location
1950,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:17:42.629000+00:00,Customer,Image Gallery
1951,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:18:37.697000+00:00,Customer,Nabanita
1952,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:18:53.742000+00:00,Bot,What kind of property are you looking for?
1953,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:19:09.478000+00:00,Bot,We have the following properties within South Kolkata
1954,6bb9d493cf3a40b0b4af3902ff6bfcd0,2021-07-08T17:21:01.337000+00:00,Bot,"Greenfield City Project LLP is a Limited Liability Partnership between Bengal Greenfield Housing Development Company Limited (BGHDCL) & Srijan Realty Private Limited (SRPL) located on Jote Sibrampur Road near Behala Chowrasta Metro, South-West Kolkata.

The project soars skywards, housing luxurious 3BHK high rise apartments."
1959,6c1630ecbd474753bdfdb3ebae9cc477,2021-07-23T08:31:07.038000+00:00,Bot,"Sure. I will assist you in shortlisting the properties of your choice based on a few questions.

I'd like to get to know you first."
1960,6c1630ecbd474753bdfdb3ebae9cc477,2021-07-23T08:31:30.352000+00:00,Customer,Amrita
1961,6c1630ecbd474753bdfdb3ebae9cc477,2021-07-23T08:31:31.229000+00:00,Bot,A phone number we can contact you on?.
1988,6f0d939c184646f294f0d9fc7603ccdd,2021-08-08T09:22:31.172000+00:00,Bot,What can I help you with today?
1989,6f0d939c184646f294f0d9fc7603ccdd,2021-08-08T09:22:38.277000+00:00,Bot,"Sure. I will assist you in shortlisting the properties of your choice based on a few questions.

I'd like to get to know you first."
1990,6f0d939c184646f294f0d9fc7603ccdd,2021-08-08T09:22:38.278000+00:00,Bot,Let's start with your name.
1991,6f0d939c184646f294f0d9fc7603ccdd,2021-08-08T09:22:58.163000+00:00,Bot,What kind of property are you looking for?
1992,6f0d939c184646f294f0d9fc7603ccdd,2021-08-08T09:23:18.079000+00:00,Customer,North Kolkata
1993,6f0d939c184646f294f0d9fc7603ccdd,2021-08-08T09:24:44.168000+00:00,Customer,Image Gallery
1994,6f0d939c184646f294f0d9fc7603ccdd,2021-08-08T09:24:44.383000+00:00,Bot,How else can we help you?
1995,6f0d939c184646f294f0d9fc7603ccdd,2021-08-08T09:26:03.674000+00:00,Bot,"Lastly, your preferred budget?"
1996,6f0d939c184646f294f0d9fc7603ccdd,2021-08-08T09:26:32.644000+00:00,Bot,"Great! We will contact you at the earliest.

In the meanwhile if you would like to reach out to us you can call us at 033 4040 2020 (10.30 am to 6.30 pm)"
2001,6fc8282c916d4a54a897ce8cf9cdcdea,2021-11-10T04:17:37.706000+00:00,Customer,Property Requirement
2006,6fxDARWxRvxD235547219487xNtZfmYm,2020-02-08T00:02:17.574457+00:00,Customer,yes has to be seperate numbers
2007,6fxDARWxRvxD235547219487xNtZfmYm,2020-02-08T00:04:44.841073+00:00,Customer,that is a new construction
2013,6sgd5hzQVya3203140394041bgQ8GLUo,2020-02-05T20:32:17.298374+00:00,Customer,i AM IN THE MLS VISTA PLUS NOW.  hOW DO i SET UP TO GET A PRINT OUT EVERY DAY ON A CERTAIN DEVELO9PMENT.
2021,70344dab77cd4fa390620b199f6bc683,2021-08-03T18:38:48.569000+00:00,Bot,"Sure. I will assist you in shortlisting the properties of your choice based on a few questions.

I'd like to get to know you first."
2022,70344dab77cd4fa390620b199f6bc683,2021-08-03T18:38:56.425000+00:00,Customer,Raja
2023,70344dab77cd4fa390620b199f6bc683,2021-08-03T18:39:14.272000+00:00,Customer,+919907218071
2024,70344dab77cd4fa390620b199f6bc683,2021-08-03T18:39:29.150000+00:00,Customer,South Kolkata
2025,70344dab77cd4fa390620b199f6bc683,2021-08-03T18:39:44.042000+00:00,Bot,"We have designed a state of the art Experience Centre to show you everything you may want to know about the project.

Lets get you there!"
2026,70344dab77cd4fa390620b199f6bc683,2021-08-03T18:40:59.545000+00:00,Customer,valid
2033,70e16498bd5f46a49519c86073830b1c,2021-07-31T10:26:18.177000+00:00,Customer,Commercial
2034,70e16498bd5f46a49519c86073830b1c,2021-07-31T10:26:37.684000+00:00,Bot,"So, I have a couple questions."
2046,71d2516a40e242459ae03960edc45ae0,2021-07-28T11:30:46.068000+00:00,Customer,+918153939595
2047,71d2516a40e242459ae03960edc45ae0,2021-07-28T11:30:55.155000+00:00,Customer,3 BHK
2048,71d2516a40e242459ae03960edc45ae0,2021-07-28T11:31:06.167000+00:00,Bot,Take a look at
2049,71d2516a40e242459ae03960edc45ae0,2021-07-28T11:31:10.183000+00:00,Customer,Walkthrough Eternia
2051,7201366f79184ca59ad0f801cf2c8619,2021-08-02T10:32:08.386000+00:00,Customer,Land for Sale
2052,7205fb1f91974b5dae297965b72e541e,2021-08-03T11:13:53.378000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
2053,7205fb1f91974b5dae297965b72e541e,2021-08-03T11:13:53.379000+00:00,Bot,What can I help you with today?
2054,7205fb1f91974b5dae297965b72e541e,2021-08-03T11:15:25.116000+00:00,Customer,+918100084608
2055,7205fb1f91974b5dae297965b72e541e,2021-08-03T11:15:47.038000+00:00,Bot,How many bedrooms are you looking for?
2056,7205fb1f91974b5dae297965b72e541e,2021-08-03T11:16:38.969000+00:00,Bot,Take a look at
2057,7205fb1f91974b5dae297965b72e541e,2021-08-03T11:16:58.280000+00:00,Bot,Take a look at
2058,7205fb1f91974b5dae297965b72e541e,2021-08-03T11:17:49.428000+00:00,Customer,Okey
2059,7205fb1f91974b5dae297965b72e541e,2021-08-03T11:17:49.568000+00:00,Bot,Please enter a valid email address
2060,722ba712b9354552bd81eae603e3f8c1,2021-07-28T11:22:47.556000+00:00,Bot,A phone number we can contact you on?.
2061,722ba712b9354552bd81eae603e3f8c1,2021-07-28T11:23:06.439000+00:00,Customer,Residential
2062,722ba712b9354552bd81eae603e3f8c1,2021-07-28T11:23:16.850000+00:00,Bot,"""Imagine a vibrant city life surrounded by the quiet foot-prints of nature. Opposite to NSG hub on Badu road and 2.2 km from Madhyamgram Chowmatha – Eternia will be an urban living habitat engulfed byacres of green paradise.

Native birds, regional trees and a large natural water body surround the locality. A simple walk round this place would take you to a quaint fiction.

Eternia will be the new Madhyamgram."""
